[MS Spectrum]
# of Peaks	1981
Raw Spectrum	[7.256],(scan:[2178])
Background	No Background Spectrum
Base Peak	m/z 60.60 (Inten : 14,854)
1318.95	244	1.64
1320.10	367	2.47
1321.15	342	2.30
1322.25	378	2.54
1323.25	338	2.28
1324.25	95	0.64
1325.50	283	1.91
1326.50	155	1.04
1327.60	197	1.33
1328.65	357	2.40
1329.75	259	1.74
1330.90	229	1.54
1331.95	310	2.09
1332.95	384	2.59
1334.05	325	2.19
1335.30	216	1.45
1336.15	312	2.10
1337.35	229	1.54
1338.40	384	2.59
1339.60	128	0.86
1340.50	246	1.66
1341.50	348	2.34
1342.75	278	1.87
1343.70	355	2.39
1344.80	262	1.76
1345.90	229	1.54
1346.95	548	3.69
1348.05	310	2.09
1349.15	637	4.29
1350.20	420	2.83
1351.35	339	2.28
1352.50	633	4.26
1353.40	317	2.13
1354.60	490	3.30
1355.65	515	3.47
1356.65	345	2.32
1357.75	272	1.83
1358.85	494	3.33
1359.90	319	2.15
1360.80	94	0.63
1362.05	412	2.77
1363.05	353	2.38
1364.25	194	1.31
1365.25	508	3.42
1366.30	197	1.33
1367.45	258	1.74
1368.50	501	3.37
1369.70	246	1.66
1370.55	245	1.65
1371.65	275	1.85
1372.85	480	3.23
1373.95	412	2.77
1375.00	227	1.53
1375.95	371	2.50
1377.20	239	1.61
1378.15	221	1.49
1379.25	129	0.87
1380.30	379	2.55
1381.45	179	1.21
1382.50	279	1.88
1383.60	369	2.48
1384.65	301	2.03
1385.80	378	2.54
1386.85	257	1.73
1387.95	163	1.10
1388.95	291	1.96
1390.00	231	1.56
1391.20	349	2.35
1392.25	324	2.18
1393.10	173	1.16
1394.35	282	1.90
1395.30	202	1.36
1396.60	124	0.83
1397.60	176	1.18
1398.55	324	2.18
1399.70	300	2.02
1400.85	424	2.85
1401.95	162	1.09
1402.95	381	2.56
1404.20	300	2.02
1405.10	161	1.08
1406.25	270	1.82
1407.25	227	1.53
1408.25	173	1.16
1409.40	229	1.54
1410.30	287	1.93
1411.70	129	0.87
1412.65	180	1.21
1413.70	322	2.17
1414.75	154	1.04
1415.90	407	2.74
1417.00	247	1.66
1418.00	331	2.23
1419.15	190	1.28
1420.15	126	0.85
1421.25	498	3.35
1422.30	145	0.98
1423.50	306	2.06
1424.45	401	2.70
1425.60	524	3.53
1426.70	325	2.19
1427.75	409	2.75
1428.85	193	1.30
1429.85	532	3.58
1431.00	398	2.68
1432.05	286	1.93
1433.15	297	2.00
1434.15	493	3.32
1435.35	281	1.89
1436.40	349	2.35
1437.35	388	2.61
1438.55	345	2.32
1439.55	432	2.91
1440.65	239	1.61
1441.70	249	1.68
1442.80	341	2.30
1443.90	306	2.06
1444.95	295	1.99
1446.15	342	2.30
1447.05	173	1.16
1448.20	254	1.71
1449.20	230	1.55
1450.40	332	2.24
1451.45	154	1.04
1452.50	404	2.72
1453.65	259	1.74
1454.60	341	2.30
1455.75	210	1.41
1456.75	181	1.22
1457.90	268	1.80
1458.90	237	1.60
1460.10	288	1.94
1461.15	278	1.87
1462.10	54	0.36
1463.30	472	3.18
1464.30	408	2.75
1465.60	223	1.50
1466.50	426	2.87
1467.55	311	2.09
1468.65	257	1.73
1469.70	424	2.85
1470.85	343	2.31
1471.95	293	1.97
1472.95	344	2.32
1474.05	375	2.52
1475.15	273	1.84
1476.20	321	2.16
1477.15	196	1.32
1478.40	346	2.33
1479.40	349	2.35
1480.60	441	2.97
1481.50	281	1.89
1482.50	219	1.47
1482.90	73	0.49
1483.70	340	2.29
1484.85	158	1.06
1485.90	505	3.40
1486.85	140	0.94
1488.05	553	3.72
1489.05	217	1.46
1490.25	294	1.98
1491.25	446	3.00
1492.30	202	1.36
1493.35	290	1.95
1494.40	233	1.57
1495.80	2210	14.88
1496.60	334	2.25
1497.85	180	1.21
1498.85	461	3.10
1499.95	378	2.54
1500.95	393	2.65
1502.20	226	1.52
1503.15	423	2.85
1504.20	355	2.39
1505.35	533	3.59
1506.35	225	1.51
1507.45	117	0.79
1508.45	512	3.45
1509.60	465	3.13
1510.75	366	2.46
1511.75	405	2.73
1512.90	369	2.48
1513.85	319	2.15
1515.00	398	2.68
1516.05	378	2.54
1517.20	413	2.78
1518.20	370	2.49
1519.20	157	1.06
1520.35	433	2.92
1521.45	361	2.43
1522.55	182	1.23
1523.60	415	2.79
1524.70	331	2.23
1525.75	177	1.19
1526.85	319	2.15
1527.90	369	2.48
1528.85	224	1.51
1529.15	166	1.12
1530.15	476	3.20
1531.15	298	2.01
1532.25	348	2.34
1533.35	617	4.15
1534.30	81	0.55
1534.60	148	1.00
1535.45	639	4.30
1536.55	348	2.34
1537.70	484	3.26
1538.65	474	3.19
1539.80	327	2.20
1540.85	324	2.18
1541.90	312	2.10
1543.00	384	2.59
1544.20	126	0.85
1545.20	559	3.76
1546.20	273	1.84
1547.25	248	1.67
1548.35	323	2.17
1549.65	176	1.18
1550.55	351	2.36
1551.55	275	1.85
1552.75	347	2.34
1553.70	342	2.30
1554.85	474	3.19
1555.90	309	2.08
1557.00	565	3.80
1558.00	254	1.71
1559.20	198	1.33
1560.20	333	2.24
1561.20	208	1.40
1561.45	216	1.45
1562.40	445	3.00
1563.50	273	1.84
1564.60	127	0.85
1565.60	327	2.20
1566.60	477	3.21
1567.70	132	0.89
1568.85	281	1.89
1569.90	375	2.52
1571.00	292	1.97
1572.10	653	4.40
1573.00	321	2.16
1574.30	336	2.26
1575.30	369	2.48
1576.45	241	1.62
1577.45	434	2.92
1578.50	146	0.98
1579.65	336	2.26
1580.60	138	0.93
1580.85	129	0.87
1581.80	211	1.42
1582.90	352	2.37
1583.95	397	2.67
1585.05	356	2.40
1586.20	261	1.76
1587.20	333	2.24
1588.20	155	1.04
1589.35	443	2.98
1590.40	394	2.65
1591.50	357	2.40
1592.55	433	2.92
1593.60	319	2.15
1594.65	343	2.31
1595.75	469	3.16
1596.85	427	2.87
1597.90	245	1.65
1599.05	192	1.29
1600.05	339	2.28
1601.25	435	2.93
1602.25	386	2.60
1603.25	120	0.81
1604.40	448	3.02
1605.55	432	2.91
1606.60	345	2.32
1607.65	354	2.38
1608.65	262	1.76
1609.80	397	2.67
1610.90	406	2.73
1611.95	419	2.82
1613.05	403	2.71
1614.10	519	3.49
1615.15	139	0.94
1616.25	410	2.76
1617.30	350	2.36
1618.40	193	1.30
1619.45	215	1.45
1620.50	367	2.47
1621.65	151	1.02
1622.70	336	2.26
1623.80	388	2.61
1624.85	438	2.95
1626.00	283	1.91
1627.05	340	2.29
1628.10	360	2.42
1629.20	515	3.47
1630.15	203	1.37
1631.35	507	3.41
1632.35	541	3.64
1633.50	245	1.65
1634.50	245	1.65
1635.65	361	2.43
1636.75	413	2.78
1637.70	340	2.29
1638.80	424	2.85
1639.95	507	3.41
1641.05	384	2.59
1642.05	157	1.06
1643.15	369	2.48
1644.25	528	3.55
1645.35	394	2.65
1646.40	349	2.35
1647.45	331	2.23
1648.55	274	1.84
1649.65	472	3.18
1650.70	344	2.32
1651.80	440	2.96
1652.95	418	2.81
1653.95	348	2.34
1655.05	292	1.97
1656.05	346	2.33
1657.05	296	1.99
1658.25	415	2.79
1659.30	446	3.00
1660.55	324	2.18
1661.45	428	2.88
1662.60	279	1.88
1663.70	403	2.71
1664.70	310	2.09
1665.80	349	2.35
1666.85	402	2.71
1667.95	151	1.02
1669.10	679	4.57
1670.25	215	1.45
1671.15	597	4.02
1672.20	297	2.00
1673.40	255	1.72
1674.35	358	2.41
1675.50	440	2.96
1676.55	349	2.35
1677.65	364	2.45
1678.75	373	2.51
1679.80	532	3.58
1680.90	234	1.58
1682.20	219	1.47
1683.00	206	1.39
1684.15	179	1.21
1685.15	313	2.11
1686.20	370	2.49
1687.35	251	1.69
1688.45	511	3.44
1689.55	390	2.63
1690.60	501	3.37
1691.80	472	3.18
1692.75	392	2.64
1693.80	355	2.39
1694.80	169	1.14
1695.10	233	1.57
1696.00	178	1.20
1697.10	297	2.00
1698.10	268	1.80
1699.15	255	1.72
1700.30	354	2.38
1701.35	460	3.10
1702.50	299	2.01
1703.50	167	1.12
1704.50	274	1.84
1705.70	357	2.40
1706.70	285	1.92
1707.90	313	2.11
1708.85	346	2.33
1709.95	481	3.24
1711.05	485	3.27
1712.10	619	4.17
1713.20	619	4.17
1714.15	412	2.77
1715.35	363	2.44
1716.40	370	2.49
1717.55	300	2.02
1718.55	401	2.70
1719.65	408	2.75
1720.70	338	2.28
1721.70	262	1.76
1722.90	304	2.05
1723.95	535	3.60
1725.05	244	1.64
1726.05	365	2.46
1727.15	397	2.67
1728.30	490	3.30
1729.30	371	2.50
1730.45	496	3.34
1731.50	339	2.28
1732.55	109	0.73
1733.65	306	2.06
1734.75	279	1.88
1735.70	177	1.19
1736.85	585	3.94
1737.95	338	2.28
1739.00	475	3.20
1740.00	436	2.94
1741.10	296	1.99
1742.25	418	2.81
1743.35	620	4.17
1744.20	114	0.77
1744.55	71	0.48
1745.45	372	2.50
1746.50	375	2.52
1747.55	311	2.09
1748.65	434	2.92
1749.70	345	2.32
1750.80	325	2.19
1751.80	264	1.78
1752.90	407	2.74
1754.00	375	2.52
1755.15	333	2.24
1756.20	375	2.52
1757.35	207	1.39
1758.25	370	2.49
1759.50	380	2.56
1760.50	307	2.07
1761.50	424	2.85
1762.65	341	2.30
1763.70	416	2.80
1764.80	229	1.54
1765.90	427	2.87
1766.85	256	1.72
1767.15	149	1.00
1768.00	190	1.28
1769.20	253	1.70
1770.20	274	1.84
1771.15	247	1.66
1772.35	140	0.94
1773.35	273	1.84
1774.60	154	1.04
1775.50	309	2.08
1776.70	255	1.72
1777.75	203	1.37
1778.75	301	2.03
1779.80	151	1.02
1781.15	227	1.53
1782.05	306	2.06
1783.05	284	1.91
1784.10	258	1.74
1785.25	429	2.89
1786.25	172	1.16
1787.40	270	1.82
1788.40	315	2.12
1789.65	158	1.06
1790.65	237	1.60
1791.70	250	1.68
1792.70	197	1.33
1793.90	510	3.43
1794.95	398	2.68
1796.15	364	2.45
1797.15	416	2.80
1798.10	196	1.32
1799.20	186	1.25
1800.30	360	2.42
1801.35	401	2.70
1802.45	489	3.29
1803.50	323	2.17
1804.65	401	2.70
1805.65	216	1.45
1806.80	374	2.52
1807.90	323	2.17
1808.95	310	2.09
1810.00	184	1.24
1811.10	503	3.39
1812.15	291	1.96
1813.10	191	1.29
1814.35	153	1.03
1815.35	344	2.32
1816.60	116	0.78
1817.50	291	1.96
1818.55	338	2.28
1819.70	341	2.30
1820.75	434	2.92
1821.75	221	1.49
1822.90	248	1.67
1824.00	410	2.76
1824.95	102	0.69
1826.20	290	1.95
1827.20	448	3.02
1828.20	206	1.39
1829.35	450	3.03
1830.40	252	1.70
1831.50	290	1.95
1832.55	444	2.99
1833.65	538	3.62
1834.75	368	2.48
1835.90	560	3.77
1836.95	354	2.38
1838.05	448	3.02
1839.05	369	2.48
1840.00	213	1.43
1841.25	300	2.02
1842.25	344	2.32
1843.25	284	1.91
1844.35	357	2.40
1845.50	439	2.96
1846.65	460	3.10
1847.65	370	2.49
1848.80	332	2.24
1849.80	377	2.54
1850.90	460	3.10
1851.95	200	1.35
1853.10	354	2.38
1854.15	293	1.97
1855.15	248	1.67
1856.25	451	3.04
1857.40	227	1.53
1858.45	336	2.26
1859.40	296	1.99
1860.60	239	1.61
1861.70	442	2.98
1862.75	509	3.43
1863.80	237	1.60
1864.85	307	2.07
1865.15	176	1.18
1866.05	691	4.65
1867.05	297	2.00
1868.20	246	1.66
1869.20	408	2.75
1870.20	16	0.11
1871.35	351	2.36
1872.40	296	1.99
1873.60	202	1.36
1874.65	413	2.78
1875.70	441	2.97
1876.70	251	1.69
1877.95	245	1.65
1878.95	335	2.26
1880.05	317	2.13
1881.10	384	2.59
1882.15	200	1.35
1883.25	357	2.40
1884.25	357	2.40
1885.35	428	2.88
1886.50	372	2.50
1887.60	387	2.61
1888.65	335	2.26
1889.70	268	1.80
1890.75	132	0.89
1891.85	162	1.09
1893.05	280	1.89
1894.00	275	1.85
1895.15	273	1.84
1896.20	446	3.00
1897.20	193	1.30
1898.30	289	1.95
1899.35	362	2.44
1900.55	194	1.31
1901.55	212	1.43
1902.65	266	1.79
1903.70	335	2.26
1904.80	231	1.56
1905.90	251	1.69
1906.95	250	1.68
1908.05	403	2.71
1909.05	274	1.84
1910.20	269	1.81
1911.20	430	2.89
1912.35	328	2.21
1913.40	316	2.13
1914.45	297	2.00
1915.65	436	2.94
1916.65	538	3.62
1917.70	375	2.52
1918.75	340	2.29
1919.90	337	2.27
1920.90	271	1.82
1922.00	395	2.66
1923.10	445	3.00
1924.05	217	1.46
1925.25	177	1.19
1926.25	464	3.12
1927.35	169	1.14
1928.35	347	2.34
1929.45	472	3.18
1930.60	294	1.98
1931.70	222	1.49
1932.75	276	1.86
1933.80	218	1.47
1934.90	470	3.16
1936.00	430	2.89
1937.15	386	2.60
1938.15	274	1.84
1939.20	218	1.47
1940.30	416	2.80
1941.30	294	1.98
1942.50	183	1.23
1943.50	226	1.52
1944.60	570	3.84
1945.70	337	2.27
1946.65	325	2.19
1947.85	429	2.89
1948.95	297	2.00
1950.00	473	3.18
1951.05	146	0.98
1952.20	251	1.69
1953.20	340	2.29
1954.20	224	1.51
1955.40	574	3.86
1956.40	357	2.40
1957.55	229	1.54
1958.55	257	1.73
1959.65	371	2.50
1960.75	429	2.89
1961.75	256	1.72
1962.95	444	2.99
1963.90	294	1.98
1965.05	471	3.17
1966.10	205	1.38
1967.20	412	2.77
1968.25	344	2.32
1969.35	392	2.64
1970.35	395	2.66
1971.45	353	2.38
1972.55	236	1.59
1973.60	272	1.83
1974.70	243	1.64
1975.80	354	2.38
1976.80	343	2.31
1977.95	387	2.61
1978.95	353	2.38
1980.05	430	2.89
1981.10	236	1.59
1982.30	647	4.36
1983.35	649	4.37
1984.45	219	1.47
1985.55	175	1.18
1986.65	351	2.36
1987.70	464	3.12
1988.80	511	3.44
1989.85	334	2.25
1990.85	197	1.33
1991.90	566	3.81
1993.00	549	3.70
1994.15	469	3.16
1995.15	365	2.46
1996.30	169	1.14
1997.35	472	3.18
1998.40	442	2.98
1999.55	243	1.64
Event	2
