[MS Spectrum]
# of Peaks	1950
Raw Spectrum	[6.407],(scan:[1923])
Background	No Background Spectrum
Base Peak	m/z 119.90 (Inten : 306,926)
1362.15	101	0.03
1362.45	36	0.01
1363.10	159	0.05
1364.25	70	0.02
1365.35	190	0.06
1366.50	286	0.09
1367.40	14	0.00
1368.65	221	0.07
1368.95	113	0.04
1369.65	195	0.06
1370.85	162	0.05
1371.75	104	0.03
1372.95	253	0.08
1374.05	743	0.24
1374.95	150	0.05
1376.35	42	0.01
1377.15	348	0.11
1378.10	47	0.02
1379.25	101	0.03
1380.45	320	0.10
1381.50	188	0.06
1382.45	90	0.03
1382.85	107	0.03
1383.90	102	0.03
1384.55	97	0.03
1385.60	47	0.02
1386.90	279	0.09
1387.95	297	0.10
1389.20	78	0.03
1390.05	453	0.15
1391.15	138	0.04
1392.45	221	0.07
1393.15	136	0.04
1393.50	91	0.03
1394.50	3	0.00
1395.50	342	0.11
1396.50	266	0.09
1397.55	185	0.06
1398.75	1701	0.55
1399.70	398	0.13
1400.90	191	0.06
1401.75	155	0.05
1403.00	343	0.11
1404.05	388	0.13
1405.00	262	0.09
1406.15	130	0.04
1407.15	436	0.14
1408.25	101	0.03
1408.55	125	0.04
1409.30	192	0.06
1410.30	242	0.08
1411.60	386	0.13
1412.60	28	0.01
1413.60	208	0.07
1414.60	130	0.04
1415.70	87	0.03
1416.90	434	0.14
1417.80	206	0.07
1419.25	67	0.02
1419.95	173	0.06
1420.30	144	0.05
1421.30	186	0.06
1422.05	253	0.08
1423.20	152	0.05
1424.30	160	0.05
1425.30	96	0.03
1425.60	108	0.04
1426.60	167	0.05
1428.75	341	0.11
1429.65	177	0.06
1429.95	136	0.04
1430.90	10	0.00
1431.85	352	0.11
1432.75	308	0.10
1434.00	2781	0.91
1434.95	242	0.08
1435.30	196	0.06
1436.15	100	0.03
1437.25	333	0.11
1438.15	131	0.04
1439.25	145	0.05
1440.40	359	0.12
1441.45	315	0.10
1442.40	69	0.02
1443.55	154	0.05
1443.85	106	0.03
1444.75	282	0.09
1445.80	20	0.01
1446.75	246	0.08
1447.70	81	0.03
1448.05	28	0.01
1449.15	142	0.05
1450.00	234	0.08
1451.00	9	0.00
1452.40	108	0.04
1453.45	268	0.09
1454.50	7	0.00
1455.55	91	0.03
1456.55	65	0.02
1457.45	118	0.04
1458.60	179	0.06
1459.70	244	0.08
1460.80	103	0.03
1461.95	386	0.13
1462.95	151	0.05
1464.15	218	0.07
1465.10	264	0.09
1466.15	182	0.06
1467.15	168	0.05
1468.35	363	0.12
1469.50	115	0.04
1470.45	127	0.04
1471.50	341	0.11
1473.70	309	0.10
1474.70	343	0.11
1475.95	172	0.06
1476.80	359	0.12
1477.95	275	0.09
1479.10	308	0.10
1480.05	106	0.03
1481.15	283	0.09
1482.20	87	0.03
1483.25	371	0.12
1484.35	282	0.09
1485.40	408	0.13
1486.50	196	0.06
1487.40	125	0.04
1488.80	684	0.22
1489.65	184	0.06
1490.95	84	0.03
1491.90	259	0.08
1492.65	132	0.04
1492.95	82	0.03
1494.00	153	0.05
1495.05	215	0.07
1496.10	36	0.01
1497.20	247	0.08
1498.20	316	0.10
1499.30	62	0.02
1500.35	128	0.04
1501.50	205	0.07
1502.45	237	0.08
1503.60	236	0.08
1504.50	306	0.10
1505.45	600	0.20
1506.80	215	0.07
1507.75	171	0.06
1509.00	384	0.13
1510.00	134	0.04
1511.15	337	0.11
1512.20	354	0.12
1513.30	171	0.06
1514.25	167	0.05
1515.35	296	0.10
1516.40	339	0.11
1517.35	318	0.10
1518.50	163	0.05
1519.55	282	0.09
1520.50	15	0.00
1521.65	185	0.06
1522.75	386	0.13
1523.95	196	0.06
1525.00	201	0.07
1526.05	191	0.06
1527.15	208	0.07
1528.05	193	0.06
1529.20	146	0.05
1530.30	289	0.09
1531.25	246	0.08
1532.30	53	0.02
1533.60	203	0.07
1534.60	98	0.03
1535.60	46	0.01
1536.70	524	0.17
1537.70	148	0.05
1539.00	68	0.02
1539.95	267	0.09
1541.10	156	0.05
1542.05	203	0.07
1543.10	315	0.10
1544.10	258	0.08
1545.20	123	0.04
1546.30	297	0.10
1547.20	51	0.02
1548.45	457	0.15
1549.50	341	0.11
1550.45	162	0.05
1551.70	264	0.09
1552.65	231	0.08
1553.80	353	0.12
1554.80	100	0.03
1555.75	222	0.07
1556.05	190	0.06
1556.95	153	0.05
1558.00	475	0.15
1559.15	256	0.08
1560.05	1504	0.49
1561.30	437	0.14
1562.35	313	0.10
1563.40	362	0.12
1564.55	194	0.06
1565.60	216	0.07
1566.75	250	0.08
1567.70	308	0.10
1568.65	163	0.05
1569.85	302	0.10
1570.85	305	0.10
1572.05	63	0.02
1573.00	251	0.08
1574.15	80	0.03
1575.15	194	0.06
1576.10	142	0.05
1577.30	243	0.08
1578.40	333	0.11
1579.55	182	0.06
1580.50	229	0.07
1581.50	391	0.13
1582.60	291	0.09
1583.65	185	0.06
1584.80	714	0.23
1586.00	247	0.08
1587.00	41	0.01
1588.00	308	0.10
1589.15	280	0.09
1590.20	296	0.10
1591.15	151	0.05
1591.50	48	0.02
1592.30	240	0.08
1593.40	324	0.11
1594.45	281	0.09
1595.40	74	0.02
1596.55	388	0.13
1597.60	295	0.10
1598.70	63	0.02
1599.85	270	0.09
1600.85	194	0.06
1602.00	201	0.07
1602.95	398	0.13
1604.10	170	0.06
1605.20	285	0.09
1606.15	360	0.12
1607.30	151	0.05
1608.25	227	0.07
1609.40	320	0.10
1610.35	96	0.03
1611.45	184	0.06
1612.55	236	0.08
1613.65	193	0.06
1614.70	231	0.08
1615.70	464	0.15
1616.85	200	0.07
1617.90	231	0.08
1618.95	214	0.07
1620.15	231	0.08
1621.15	333	0.11
1622.20	177	0.06
1623.25	235	0.08
1624.40	223	0.07
1625.35	128	0.04
1626.55	307	0.10
1627.50	241	0.08
1628.70	83	0.03
1629.75	438	0.14
1630.70	247	0.08
1631.90	302	0.10
1632.90	368	0.12
1633.80	35	0.01
1635.10	388	0.13
1636.15	432	0.14
1637.20	341	0.11
1638.20	283	0.09
1639.35	342	0.11
1640.35	266	0.09
1641.45	296	0.10
1642.45	255	0.08
1643.55	338	0.11
1644.70	227	0.07
1645.75	280	0.09
1646.90	273	0.09
1647.95	613	0.20
1648.90	323	0.11
1650.05	271	0.09
1651.00	297	0.10
1652.15	362	0.12
1653.20	424	0.14
1654.20	127	0.04
1655.40	337	0.11
1656.45	374	0.12
1657.50	340	0.11
1658.50	250	0.08
1659.70	166	0.05
1660.45	1817	0.59
1661.40	3	0.00
1662.20	6	0.00
1662.95	317	0.10
1663.85	261	0.09
1665.00	323	0.11
1666.05	326	0.11
1667.15	180	0.06
1668.25	343	0.11
1669.45	188	0.06
1670.35	210	0.07
1671.40	214	0.07
1672.45	333	0.11
1673.45	102	0.03
1674.65	1863	0.61
1675.65	276	0.09
1676.75	80	0.03
1677.85	396	0.13
1678.95	301	0.10
1680.00	397	0.13
1681.00	425	0.14
1682.15	343	0.11
1683.20	322	0.10
1684.25	235	0.08
1685.40	485	0.16
1686.50	168	0.05
1687.45	476	0.16
1688.50	184	0.06
1689.70	311	0.10
1690.70	454	0.15
1691.85	182	0.06
1692.85	340	0.11
1693.85	288	0.09
1695.05	457	0.15
1696.00	392	0.13
1697.10	164	0.05
1698.15	329	0.11
1699.20	267	0.09
1700.30	232	0.08
1701.45	312	0.10
1702.50	280	0.09
1703.50	215	0.07
1704.65	362	0.12
1705.70	352	0.11
1706.85	429	0.14
1707.95	247	0.08
1708.90	86	0.03
1710.05	462	0.15
1711.10	367	0.12
1712.10	508	0.17
1713.15	187	0.06
1714.30	545	0.18
1715.30	91	0.03
1716.40	358	0.12
1717.45	359	0.12
1718.60	281	0.09
1719.65	312	0.10
1720.65	368	0.12
1721.85	276	0.09
1722.85	369	0.12
1723.90	237	0.08
1725.00	299	0.10
1726.00	458	0.15
1727.10	374	0.12
1728.15	198	0.06
1729.25	151	0.05
1730.30	380	0.12
1731.35	342	0.11
1732.50	400	0.13
1733.50	55	0.02
1734.65	227	0.07
1735.65	274	0.09
1736.60	3	0.00
1737.85	257	0.08
1738.75	1064	0.35
1739.90	401	0.13
1741.00	366	0.12
1742.15	265	0.09
1743.15	264	0.09
1744.20	311	0.10
1745.25	149	0.05
1746.40	317	0.10
1747.50	490	0.16
1748.50	110	0.04
1749.65	387	0.13
1750.65	449	0.15
1751.80	417	0.14
1752.75	392	0.13
1753.90	408	0.13
1754.95	369	0.12
1756.00	401	0.13
1757.10	448	0.15
1758.10	95	0.03
1759.25	239	0.08
1760.25	80	0.03
1761.35	333	0.11
1762.45	406	0.13
1763.40	202	0.07
1764.60	501	0.16
1765.60	274	0.09
1766.70	104	0.03
1767.85	308	0.10
1768.85	361	0.12
1770.00	443	0.14
1771.00	241	0.08
1772.10	298	0.10
1773.20	324	0.11
1774.50	1286	0.42
1775.00	523	0.17
1776.35	299	0.10
1777.40	489	0.16
1778.40	118	0.04
1779.50	295	0.10
1780.50	123	0.04
1781.70	254	0.08
1782.80	370	0.12
1783.75	207	0.07
1784.95	320	0.10
1786.00	4988	1.63
1787.00	303	0.10
1788.05	318	0.10
1789.20	625	0.20
1790.25	306	0.10
1791.35	140	0.05
1792.45	301	0.10
1793.50	384	0.13
1794.65	302	0.10
1795.60	271	0.09
1796.65	80	0.03
1797.70	353	0.12
1798.75	184	0.06
1799.85	304	0.10
1800.90	302	0.10
1802.05	345	0.11
1803.15	275	0.09
1804.20	236	0.08
1805.25	388	0.13
1806.30	142	0.05
1807.40	401	0.13
1808.40	471	0.15
1809.60	233	0.08
1810.60	328	0.11
1811.70	95	0.03
1812.70	289	0.09
1813.80	523	0.17
1814.90	272	0.09
1815.90	273	0.09
1817.05	343	0.11
1818.10	377	0.12
1819.25	190	0.06
1820.25	194	0.06
1821.20	228	0.07
1822.45	356	0.12
1823.35	87	0.03
1824.40	377	0.12
1825.55	293	0.10
1826.70	295	0.10
1827.80	40	0.01
1828.80	210	0.07
1829.90	153	0.05
1831.00	253	0.08
1831.95	330	0.11
1833.05	275	0.09
1834.15	363	0.12
1835.20	348	0.11
1836.25	298	0.10
1837.35	328	0.11
1838.45	263	0.09
1839.55	424	0.14
1840.65	252	0.08
1841.75	292	0.10
1842.75	345	0.11
1843.75	385	0.13
1844.85	332	0.11
1845.90	302	0.10
1847.05	258	0.08
1848.05	336	0.11
1849.20	555	0.18
1850.25	209	0.07
1851.25	290	0.09
1852.25	272	0.09
1853.35	187	0.06
1853.75	54	0.02
1854.60	156	0.05
1855.60	376	0.12
1856.60	217	0.07
1857.70	372	0.12
1858.75	143	0.05
1859.50	10	0.00
1860.30	597	0.19
1860.90	399	0.13
1862.05	161	0.05
1863.00	135	0.04
1864.20	282	0.09
1865.20	198	0.06
1866.30	210	0.07
1867.30	83	0.03
1868.30	72	0.02
1869.50	235	0.08
1870.60	405	0.13
1871.60	50	0.02
1872.65	290	0.09
1873.70	237	0.08
1874.90	374	0.12
1875.90	318	0.10
1877.00	476	0.16
1878.10	288	0.09
1879.20	253	0.08
1880.25	244	0.08
1881.40	324	0.11
1882.40	222	0.07
1883.40	199	0.06
1884.45	366	0.12
1885.55	328	0.11
1886.60	400	0.13
1887.75	358	0.12
1888.80	278	0.09
1889.95	413	0.13
1890.90	242	0.08
1891.90	51	0.02
1893.15	227	0.07
1894.05	255	0.08
1894.55	42	0.01
1895.15	284	0.09
1896.25	18	0.01
1897.20	273	0.09
1898.35	187	0.06
1899.55	291	0.09
1900.55	268	0.09
1901.60	251	0.08
1902.75	1077	0.35
1903.85	308	0.10
1904.80	67	0.02
1905.95	146	0.05
1907.05	36	0.01
1908.05	131	0.04
1908.95	182	0.06
1912.40	170	0.06
1913.40	126	0.04
1914.45	271	0.09
1915.60	132	0.04
1916.75	101	0.03
1917.70	42	0.01
1918.80	139	0.05
1919.75	889	0.29
1920.95	71	0.02
1922.10	224	0.07
1923.00	26	0.01
1924.25	100	0.03
1924.55	83	0.03
1925.15	73	0.02
1926.20	443	0.14
1927.35	2123	0.69
1928.40	101	0.03
1929.65	111	0.04
1930.55	152	0.05
1931.60	33	0.01
1932.75	60	0.02
1933.75	79	0.03
1934.70	10	0.00
1936.05	192	0.06
1936.60	193	0.06
1937.00	149	0.05
1938.05	89	0.03
1939.00	115	0.04
1940.30	78	0.03
1941.10	21	0.01
1941.95	195	0.06
1942.30	192	0.06
1943.30	6	0.00
1944.45	152	0.05
1945.55	165	0.05
1946.55	244	0.08
1947.40	190	0.06
1948.75	68	0.02
1949.70	104	0.03
1950.95	287	0.09
1952.10	56	0.02
1953.05	183	0.06
1954.20	1041	0.34
1955.15	260	0.08
1956.25	344	0.11
1957.35	312	0.10
1958.35	311	0.10
1959.15	1669	0.54
1960.50	254	0.08
1961.35	118	0.04
1962.55	386	0.13
1963.65	333	0.11
1964.75	183	0.06
1965.85	269	0.09
1966.80	186	0.06
1967.80	60	0.02
1969.10	268	0.09
1970.00	266	0.09
1971.20	192	0.06
1972.40	485	0.16
1973.20	71	0.02
1974.40	147	0.05
1975.55	97	0.03
1976.40	92	0.03
1977.65	105	0.03
1978.65	160	0.05
1980.80	368	0.12
1981.90	58	0.02
1982.90	41	0.01
1984.00	280	0.09
1985.10	113	0.04
1986.10	93	0.03
1987.35	83	0.03
1988.30	119	0.04
1989.40	36	0.01
1990.40	109	0.04
1991.55	147	0.05
1992.50	44	0.01
1993.55	159	0.05
1994.90	73	0.02
1995.90	99	0.03
1996.35	29	0.01
1997.00	72	0.02
1998.00	85	0.03
1998.95	80	0.03
Event	1
