[MS Spectrum]
# of Peaks	1958
Raw Spectrum	[7.009],(scan:[2104])
Background	No Background Spectrum
Base Peak	m/z 52.75 (Inten : 12,516)
1382.45	454	3.63
1383.55	328	2.62
1383.95	115	0.92
1384.60	260	2.08
1385.55	266	2.13
1386.50	53	0.42
1387.75	510	4.07
1388.95	214	1.71
1389.90	287	2.29
1391.05	223	1.78
1392.15	581	4.64
1393.10	325	2.60
1394.15	121	0.97
1395.20	249	1.99
1396.45	275	2.20
1397.40	334	2.67
1398.50	341	2.72
1399.60	430	3.44
1400.55	142	1.13
1401.70	377	3.01
1402.70	231	1.85
1403.90	113	0.90
1404.90	286	2.29
1405.95	406	3.24
1407.05	192	1.53
1408.00	248	1.98
1409.25	282	2.25
1410.35	405	3.24
1411.25	310	2.48
1412.35	221	1.77
1413.50	228	1.82
1414.60	103	0.82
1415.50	310	2.48
1416.70	362	2.89
1417.65	481	3.84
1418.50	100	0.80
1419.95	310	2.48
1420.75	150	1.20
1421.10	123	0.98
1422.10	368	2.94
1423.05	317	2.53
1424.05	358	2.86
1425.20	394	3.15
1426.40	151	1.21
1427.30	466	3.72
1428.40	340	2.72
1429.45	457	3.65
1430.55	270	2.16
1431.70	306	2.44
1432.70	269	2.15
1433.70	35	0.28
1434.95	302	2.41
1435.75	123	0.98
1436.10	121	0.97
1437.15	205	1.64
1437.90	206	1.65
1439.15	399	3.19
1440.30	285	2.28
1441.20	216	1.73
1442.20	244	1.95
1443.50	386	3.08
1444.50	1441	11.51
1445.45	149	1.19
1446.80	84	0.67
1447.75	340	2.72
1448.85	249	1.99
1449.95	103	0.82
1450.85	155	1.24
1452.15	194	1.55
1453.10	133	1.06
1454.20	213	1.70
1455.20	155	1.24
1456.35	370	2.96
1457.35	268	2.14
1458.45	133	1.06
1459.60	506	4.04
1460.65	155	1.24
1461.75	352	2.81
1462.65	187	1.49
1463.55	68	0.54
1463.90	102	0.81
1464.90	309	2.47
1466.00	294	2.35
1467.20	53	0.42
1468.05	262	2.09
1469.20	335	2.68
1470.30	380	3.04
1471.25	307	2.45
1472.35	250	2.00
1473.50	308	2.46
1474.50	235	1.88
1475.55	92	0.74
1476.65	412	3.29
1477.80	326	2.60
1478.90	177	1.41
1479.85	354	2.83
1480.90	264	2.11
1482.00	519	4.15
1483.15	316	2.52
1483.55	156	1.25
1484.25	117	0.93
1485.25	367	2.93
1486.30	305	2.44
1487.45	185	1.48
1488.55	95	0.76
1489.55	269	2.15
1490.60	118	0.94
1491.75	127	1.01
1492.05	86	0.69
1492.70	288	2.30
1493.15	50	0.40
1494.00	128	1.02
1495.00	349	2.79
1496.25	46	0.37
1497.10	275	2.20
1498.30	403	3.22
1499.25	253	2.02
1500.40	248	1.98
1501.45	379	3.03
1502.40	124	0.99
1503.65	412	3.29
1504.60	348	2.78
1505.60	105	0.84
1506.80	213	1.70
1507.80	339	2.71
1509.00	211	1.69
1510.00	322	2.57
1511.15	128	1.02
1512.10	306	2.44
1513.20	381	3.04
1513.55	184	1.47
1514.25	157	1.25
1515.25	380	3.04
1516.40	349	2.79
1517.50	389	3.11
1518.65	256	2.05
1519.65	324	2.59
1520.80	86	0.69
1521.85	620	4.95
1522.90	160	1.28
1524.00	131	1.05
1524.95	163	1.30
1526.10	196	1.57
1527.15	206	1.65
1527.55	74	0.59
1528.20	204	1.63
1529.30	170	1.36
1530.40	287	2.29
1531.60	526	4.20
1532.60	79	0.63
1533.60	312	2.49
1534.70	317	2.53
1536.05	107	0.85
1536.75	213	1.70
1537.80	280	2.24
1539.15	157	1.25
1540.00	311	2.48
1541.15	51	0.41
1542.15	154	1.23
1543.20	156	1.25
1544.25	264	2.11
1545.20	444	3.55
1546.50	597	4.77
1548.55	164	1.31
1549.65	325	2.60
1551.10	123	0.98
1551.95	295	2.36
1553.25	217	1.73
1554.00	163	1.30
1554.45	26	0.21
1555.00	252	2.01
1556.10	164	1.31
1557.25	160	1.28
1558.35	214	1.71
1559.25	272	2.17
1560.60	258	2.06
1561.65	232	1.85
1563.55	197	1.57
1564.75	374	2.99
1565.60	6	0.05
1566.85	470	3.76
1567.70	179	1.43
1569.30	3062	24.46
1569.90	210	1.68
1570.50	166	1.33
1571.00	56	0.45
1572.05	203	1.62
1573.25	184	1.47
1574.25	126	1.01
1575.40	209	1.67
1576.45	210	1.68
1577.40	162	1.29
1578.70	197	1.57
1579.55	233	1.86
1580.60	2	0.02
1581.80	174	1.39
1582.75	191	1.53
1583.85	155	1.24
1585.00	127	1.01
1586.10	288	2.30
1587.15	200	1.60
1588.00	86	0.69
1589.20	166	1.33
1590.25	239	1.91
1591.50	345	2.76
1592.40	248	1.98
1593.45	180	1.44
1594.60	366	2.92
1595.60	122	0.97
1596.75	344	2.75
1597.75	171	1.37
1598.95	180	1.44
1600.00	270	2.16
1601.00	75	0.60
1602.05	250	2.00
1603.25	277	2.21
1604.20	244	1.95
1605.25	246	1.97
1606.40	274	2.19
1607.40	163	1.30
1608.55	295	2.36
1608.95	113	0.90
1609.60	99	0.79
1610.95	308	2.46
1612.00	306	2.44
1612.80	235	1.88
1613.15	90	0.72
1614.10	266	2.13
1614.95	416	3.32
1615.95	236	1.89
1617.10	127	1.01
1618.10	313	2.50
1619.30	289	2.31
1620.20	307	2.45
1621.45	449	3.59
1622.50	296	2.36
1623.45	161	1.29
1624.55	236	1.89
1625.50	84	0.67
1626.70	143	1.14
1627.75	311	2.48
1629.00	299	2.39
1629.95	192	1.53
1630.90	178	1.42
1632.05	231	1.85
1633.05	116	0.93
1634.15	339	2.71
1635.30	168	1.34
1636.50	461	3.68
1637.35	219	1.75
1638.50	111	0.89
1639.60	322	2.57
1640.55	141	1.13
1641.00	85	0.68
1642.00	166	1.33
1642.65	116	0.93
1643.15	70	0.56
1644.10	10	0.08
1645.00	195	1.56
1646.15	270	2.16
1647.15	112	0.89
1648.10	172	1.37
1649.35	304	2.43
1650.25	174	1.39
1650.55	110	0.88
1651.40	337	2.69
1652.30	21	0.17
1653.40	138	1.10
1654.50	168	1.34
1654.85	63	0.50
1655.60	65	0.52
1656.00	88	0.70
1656.90	2	0.02
1657.80	253	2.02
1659.05	148	1.18
1659.90	375	3.00
1661.00	207	1.65
1662.00	215	1.72
1663.20	233	1.86
1664.40	152	1.21
1665.40	34	0.27
1666.40	309	2.47
1667.35	295	2.36
1668.55	329	2.63
1669.60	227	1.81
1670.55	138	1.10
1671.70	268	2.14
1672.75	328	2.62
1673.85	237	1.89
1674.90	270	2.16
1675.75	103	0.82
1676.05	75	0.60
1677.10	53	0.42
1678.15	173	1.38
1679.05	254	2.03
1680.30	177	1.41
1681.30	235	1.88
1682.20	32	0.26
1683.50	412	3.29
1684.50	128	1.02
1685.40	232	1.85
1686.55	261	2.09
1687.70	363	2.90
1688.95	71	0.57
1689.75	170	1.36
1690.85	131	1.05
1692.05	232	1.85
1692.85	247	1.97
1694.20	149	1.19
1695.15	136	1.09
1696.25	199	1.59
1697.25	304	2.43
1698.55	117	0.93
1699.55	63	0.50
1700.45	287	2.29
1701.70	233	1.86
1703.60	3	0.02
1704.75	164	1.31
1705.90	529	4.23
1707.15	201	1.61
1708.05	583	4.66
1709.00	285	2.28
1710.30	373	2.98
1711.10	230	1.84
1711.50	153	1.22
1712.25	87	0.70
1713.35	338	2.70
1714.40	340	2.72
1715.35	422	3.37
1716.55	103	0.82
1717.60	245	1.96
1718.55	52	0.42
1718.95	107	0.85
1719.60	157	1.25
1720.70	474	3.79
1722.10	232	1.85
1723.05	226	1.81
1724.10	259	2.07
1725.15	161	1.29
1726.25	170	1.36
1727.30	132	1.05
1728.50	95	0.76
1729.20	157	1.25
1729.60	165	1.32
1730.40	129	1.03
1731.55	129	1.03
1732.70	169	1.35
1733.55	115	0.92
1733.90	114	0.91
1734.90	230	1.84
1735.95	84	0.67
1737.95	341	2.72
1739.20	136	1.09
1740.15	199	1.59
1741.10	19	0.15
1742.40	201	1.61
1743.30	358	2.86
1744.45	405	3.24
1745.40	20	0.16
1746.60	323	2.58
1747.70	252	2.01
1748.85	163	1.30
1749.85	141	1.13
1750.85	226	1.81
1752.00	295	2.36
1753.05	157	1.25
1754.25	415	3.32
1755.15	91	0.73
1756.20	311	2.48
1757.35	151	1.21
1758.40	163	1.30
1759.60	84	0.67
1760.40	81	0.65
1761.85	362	2.89
1762.65	161	1.29
1763.60	18	0.14
1764.85	159	1.27
1766.15	306	2.44
1767.55	118	0.94
1768.00	216	1.73
1769.20	138	1.10
1770.15	159	1.27
1771.20	119	0.95
1771.60	94	0.75
1772.35	121	0.97
1773.50	84	0.67
1774.70	152	1.21
1775.70	33	0.26
1776.85	119	0.95
1777.70	328	2.62
1779.15	140	1.12
1780.20	41	0.33
1780.95	92	0.74
1782.10	116	0.93
1783.10	259	2.07
1783.50	119	0.95
1784.35	305	2.44
1785.55	243	1.94
1786.30	99	0.79
1786.65	100	0.80
1787.50	266	2.13
1788.65	344	2.75
1789.55	290	2.32
1790.45	77	0.62
1791.40	29	0.23
1792.90	457	3.65
1794.05	120	0.96
1795.00	201	1.61
1795.90	171	1.37
1796.30	70	0.56
1797.15	205	1.64
1797.55	63	0.50
1797.95	122	0.97
1798.40	68	0.54
1799.45	98	0.78
1800.20	153	1.22
1801.40	248	1.98
1802.40	258	2.06
1803.60	398	3.18
1804.65	244	1.95
1805.60	24	0.19
1806.70	447	3.57
1807.70	155	1.24
1809.10	52	0.42
1809.85	301	2.40
1810.90	256	2.05
1812.10	222	1.77
1813.05	340	2.72
1814.30	36	0.29
1815.25	144	1.15
1816.40	198	1.58
1817.55	81	0.65
1818.75	317	2.53
1819.45	232	1.85
1820.50	37	0.30
1820.95	63	0.50
1821.75	352	2.81
1822.70	51	0.41
1823.25	129	1.03
1823.80	119	0.95
1824.80	338	2.70
1825.90	200	1.60
1827.10	181	1.45
1828.00	102	0.81
1828.60	58	0.46
1829.10	107	0.85
1830.20	147	1.17
1831.25	134	1.07
1832.40	364	2.91
1833.55	151	1.21
1834.55	78	0.62
1835.65	32	0.26
1836.05	59	0.47
1836.75	126	1.01
1837.80	417	3.33
1839.05	388	3.10
1839.90	236	1.89
1841.20	101	0.81
1842.10	225	1.80
1843.10	305	2.44
1844.25	281	2.25
1845.25	192	1.53
1846.60	105	0.84
1847.40	139	1.11
1848.40	147	1.17
1849.55	216	1.73
1850.70	69	0.55
1852.00	63	0.50
1852.80	263	2.10
1853.15	174	1.39
1854.15	98	0.78
1854.90	213	1.70
1856.10	178	1.42
1857.15	294	2.35
1858.10	123	0.98
1859.45	355	2.84
1860.50	234	1.87
1861.45	302	2.41
1862.40	80	0.64
1863.50	233	1.86
1864.60	195	1.56
1865.55	73	0.58
1865.95	206	1.65
1866.55	58	0.46
1867.65	208	1.66
1868.05	44	0.35
1869.10	213	1.70
1870.10	313	2.50
1870.95	117	0.93
1871.40	68	0.54
1872.05	114	0.91
1872.40	148	1.18
1873.20	379	3.03
1874.40	106	0.85
1875.35	336	2.68
1876.60	239	1.91
1877.60	21	0.17
1878.70	217	1.73
1879.55	334	2.67
1880.45	149	1.19
1880.95	67	0.54
1881.60	141	1.13
1882.00	111	0.89
1882.60	88	0.70
1884.10	144	1.15
1885.05	328	2.62
1886.00	87	0.70
1886.90	84	0.67
1888.30	123	0.98
1889.30	280	2.24
1890.55	34	0.27
1891.55	56	0.45
1892.35	144	1.15
1893.55	58	0.46
1893.90	18	0.14
1894.70	304	2.43
1895.55	115	0.92
1895.95	144	1.15
1896.85	2205	17.62
1898.15	227	1.81
1898.90	335	2.68
1900.10	130	1.04
1901.25	70	0.56
1902.15	110	0.88
1902.40	70	0.56
1903.05	119	0.95
1903.45	94	0.75
1904.30	193	1.54
1905.30	41	0.33
1906.35	125	1.00
1906.65	99	0.79
1907.50	41	0.33
1908.35	214	1.71
1908.95	24	0.19
1909.60	250	2.00
1910.60	38	0.30
1911.80	436	3.48
1912.70	162	1.29
1913.20	39	0.31
1913.95	208	1.66
1914.95	269	2.15
1915.95	178	1.42
1917.15	70	0.56
1918.10	301	2.40
1919.10	194	1.55
1920.25	329	2.63
1921.25	281	2.25
1921.70	139	1.11
1922.35	127	1.01
1923.30	167	1.33
1924.55	274	2.19
1925.70	3117	24.90
1926.70	402	3.21
1927.70	323	2.58
1929.85	209	1.67
1931.15	74	0.59
1932.15	202	1.61
1933.05	186	1.49
1934.00	50	0.40
1935.20	121	0.97
1936.00	26	0.21
1936.90	1110	8.87
1937.60	48	0.38
1938.40	217	1.73
1939.55	340	2.72
1940.55	176	1.41
1941.00	52	0.42
1941.80	359	2.87
1942.70	66	0.53
1943.70	21	0.17
1945.00	222	1.77
1946.20	57	0.46
1947.15	148	1.18
1948.15	195	1.56
1948.45	113	0.90
1949.20	310	2.48
1950.20	139	1.11
1951.50	163	1.30
1952.35	114	0.91
1953.45	216	1.73
1953.85	55	0.44
1954.50	133	1.06
1955.50	109	0.87
1956.75	148	1.18
1957.70	374	2.99
1959.05	183	1.46
1959.85	192	1.53
1960.80	8	0.06
1962.05	58	0.46
1963.10	278	2.22
1964.35	265	2.12
1965.20	181	1.45
1966.40	380	3.04
1967.35	241	1.93
1968.50	227	1.81
1969.60	380	3.04
1970.50	75	0.60
1971.70	194	1.55
1972.75	259	2.07
1974.00	135	1.08
1974.95	276	2.21
1976.05	261	2.09
1977.00	312	2.49
1978.10	237	1.89
1978.45	78	0.62
1979.20	163	1.30
1980.25	130	1.04
1981.65	725	5.79
1982.40	175	1.40
1983.50	77	0.62
1984.60	226	1.81
1985.85	112	0.89
1986.75	453	3.62
1987.60	83	0.66
1988.80	210	1.68
1989.90	236	1.89
1990.95	228	1.82
1992.05	187	1.49
1993.10	158	1.26
1994.20	215	1.72
1995.20	160	1.28
1996.45	402	3.21
1997.40	190	1.52
1998.50	155	1.24
1999.60	372	2.97
Event	2
