[MS Spectrum]
# of Peaks	2020
Raw Spectrum	[6.409],(scan:[1924])
Background	No Background Spectrum
Base Peak	m/z 71.50 (Inten : 10,619)
1294.75	219	2.06
1295.70	177	1.67
1296.90	275	2.59
1297.90	417	3.93
1298.90	16	0.15
1300.05	650	6.12
1301.10	29	0.27
1302.25	435	4.10
1303.25	338	3.18
1304.40	731	6.88
1305.35	200	1.88
1306.50	470	4.43
1307.50	255	2.40
1308.65	195	1.84
1309.60	436	4.11
1310.50	95	0.89
1311.80	270	2.54
1312.85	161	1.52
1314.05	248	2.34
1315.00	281	2.65
1316.15	411	3.87
1317.00	544	5.12
1318.25	320	3.01
1319.35	381	3.59
1320.50	618	5.82
1321.40	355	3.34
1322.50	225	2.12
1323.60	334	3.15
1324.65	330	3.11
1325.60	163	1.53
1326.85	424	3.99
1327.85	111	1.05
1329.00	293	2.76
1330.00	280	2.64
1331.00	439	4.13
1332.20	346	3.26
1333.25	153	1.44
1334.30	280	2.64
1335.30	336	3.16
1336.40	290	2.73
1337.50	315	2.97
1338.60	349	3.29
1339.65	443	4.17
1340.60	243	2.29
1341.80	351	3.31
1342.85	417	3.93
1344.05	177	1.67
1345.05	269	2.53
1346.00	303	2.85
1347.15	324	3.05
1348.15	409	3.85
1349.30	507	4.77
1350.30	429	4.04
1351.50	295	2.78
1352.50	227	2.14
1353.60	478	4.50
1354.70	516	4.86
1355.70	327	3.08
1356.80	366	3.45
1357.85	330	3.11
1359.05	153	1.44
1359.95	362	3.41
1360.95	115	1.08
1362.20	257	2.42
1363.25	581	5.47
1364.30	290	2.73
1365.25	150	1.41
1366.40	367	3.46
1367.50	358	3.37
1368.55	431	4.06
1369.60	390	3.67
1370.60	155	1.46
1371.80	463	4.36
1372.80	291	2.74
1373.80	98	0.92
1374.95	327	3.08
1376.05	287	2.70
1377.10	432	4.07
1378.10	53	0.50
1379.30	314	2.96
1380.40	373	3.51
1381.45	357	3.36
1382.45	120	1.13
1383.50	411	3.87
1384.65	522	4.92
1386.75	317	2.99
1387.80	302	2.84
1388.85	180	1.70
1389.95	177	1.67
1391.05	405	3.81
1392.00	79	0.74
1393.15	397	3.74
1394.20	301	2.83
1395.25	243	2.29
1396.40	375	3.53
1397.40	173	1.63
1398.50	196	1.85
1399.60	391	3.68
1400.60	219	2.06
1401.75	436	4.11
1402.75	248	2.34
1403.90	146	1.37
1404.90	427	4.02
1406.00	418	3.94
1407.15	310	2.92
1408.10	341	3.21
1409.25	430	4.05
1410.30	566	5.33
1411.35	362	3.41
1412.40	290	2.73
1413.50	466	4.39
1414.60	378	3.56
1415.50	43	0.40
1416.70	190	1.79
1417.75	351	3.31
1418.85	345	3.25
1419.85	450	4.24
1420.95	308	2.90
1422.10	453	4.27
1423.15	326	3.07
1424.20	451	4.25
1425.20	285	2.68
1426.35	620	5.84
1427.40	338	3.18
1428.55	410	3.86
1429.65	179	1.69
1430.55	241	2.27
1431.70	296	2.79
1432.65	250	2.35
1433.70	149	1.40
1434.90	362	3.41
1435.95	458	4.31
1437.10	398	3.75
1438.10	372	3.50
1439.25	425	4.00
1440.25	292	2.75
1441.30	331	3.12
1442.30	328	3.09
1443.40	432	4.07
1444.55	534	5.03
1445.55	344	3.24
1446.60	392	3.69
1447.70	385	3.63
1448.75	133	1.25
1449.80	320	3.01
1450.95	483	4.55
1452.10	373	3.51
1453.05	336	3.16
1454.10	332	3.13
1455.25	301	2.83
1456.30	457	4.30
1457.35	294	2.77
1458.35	237	2.23
1459.45	469	4.42
1460.50	321	3.02
1461.60	218	2.05
1462.70	378	3.56
1463.65	258	2.43
1464.90	379	3.57
1466.00	376	3.54
1467.10	256	2.41
1468.00	251	2.36
1469.05	249	2.34
1470.20	524	4.93
1471.30	555	5.23
1472.30	417	3.93
1473.35	245	2.31
1474.45	405	3.81
1475.50	313	2.95
1476.65	395	3.72
1477.70	489	4.60
1478.65	212	2.00
1479.75	153	1.44
1480.85	452	4.26
1481.90	177	1.67
1483.00	365	3.44
1484.05	453	4.27
1485.20	355	3.34
1486.25	309	2.91
1487.30	317	2.99
1488.25	236	2.22
1489.40	431	4.06
1490.45	247	2.33
1491.50	229	2.16
1492.65	204	1.92
1493.60	391	3.68
1494.80	329	3.10
1495.80	369	3.47
1497.00	92	0.87
1497.90	248	2.34
1499.00	320	3.01
1500.15	297	2.80
1501.20	486	4.58
1502.30	420	3.96
1503.30	483	4.55
1504.40	406	3.82
1505.40	430	4.05
1506.45	414	3.90
1507.55	426	4.01
1508.65	162	1.53
1509.70	304	2.86
1510.80	245	2.31
1511.95	215	2.02
1513.00	332	3.13
1514.05	689	6.49
1515.15	331	3.12
1516.20	467	4.40
1517.30	424	3.99
1518.30	376	3.54
1519.40	370	3.48
1520.45	230	2.17
1521.45	385	3.63
1522.60	390	3.67
1523.60	375	3.53
1524.75	307	2.89
1525.85	508	4.78
1526.70	108	1.02
1527.05	71	0.67
1527.85	240	2.26
1528.90	508	4.78
1530.15	311	2.93
1531.20	547	5.15
1532.30	428	4.03
1533.30	380	3.58
1534.40	484	4.56
1535.35	273	2.57
1536.50	278	2.62
1537.60	234	2.20
1538.60	437	4.12
1539.70	249	2.34
1540.75	571	5.38
1541.80	183	1.72
1542.90	286	2.69
1543.90	405	3.81
1545.10	339	3.19
1546.05	304	2.86
1547.20	363	3.42
1548.25	230	2.17
1549.30	475	4.47
1550.35	433	4.08
1551.45	169	1.59
1552.40	147	1.38
1553.55	563	5.30
1554.80	190	1.79
1555.70	426	4.01
1556.90	211	1.99
1557.90	267	2.51
1559.00	394	3.71
1560.15	175	1.65
1561.15	379	3.57
1562.15	277	2.61
1563.20	293	2.76
1564.25	306	2.88
1565.35	276	2.60
1566.35	224	2.11
1567.45	266	2.50
1568.55	421	3.96
1569.50	21	0.20
1570.65	390	3.67
1571.60	152	1.43
1572.85	375	3.53
1573.85	262	2.47
1575.10	234	2.20
1575.95	436	4.11
1576.95	195	1.84
1578.15	376	3.54
1579.15	377	3.55
1580.25	491	4.62
1581.40	437	4.12
1582.40	305	2.87
1583.45	207	1.95
1584.65	358	3.37
1585.70	304	2.86
1586.70	70	0.66
1587.80	174	1.64
1588.70	261	2.46
1590.05	202	1.90
1590.95	403	3.80
1592.00	253	2.38
1593.20	233	2.19
1594.15	579	5.45
1594.95	95	0.89
1596.30	410	3.86
1597.50	137	1.29
1598.45	314	2.96
1599.60	187	1.76
1600.55	191	1.80
1601.60	339	3.19
1602.95	134	1.26
1603.75	153	1.44
1605.00	126	1.19
1606.00	436	4.11
1607.10	353	3.32
1608.15	134	1.26
1609.20	129	1.21
1610.25	224	2.11
1611.30	164	1.54
1612.40	287	2.70
1613.45	298	2.81
1614.60	272	2.56
1615.60	403	3.80
1616.60	133	1.25
1617.70	156	1.47
1618.75	358	3.37
1619.90	395	3.72
1621.00	325	3.06
1622.00	362	3.41
1623.15	259	2.44
1624.10	238	2.24
1625.25	353	3.32
1626.25	241	2.27
1627.45	613	5.77
1628.45	378	3.56
1629.45	158	1.49
1630.65	399	3.76
1631.60	132	1.24
1632.70	274	2.58
1633.75	446	4.20
1635.00	74	0.70
1636.00	356	3.35
1637.05	98	0.92
1638.20	256	2.41
1639.10	217	2.04
1640.25	331	3.12
1641.30	309	2.91
1642.35	277	2.61
1643.40	206	1.94
1644.55	373	3.51
1645.60	345	3.25
1646.50	35	0.33
1647.75	424	3.99
1648.85	313	2.95
1649.80	150	1.41
1650.85	91	0.86
1651.95	306	2.88
1653.10	218	2.05
1654.15	330	3.11
1655.20	387	3.64
1656.25	129	1.21
1657.35	617	5.81
1658.50	156	1.47
1659.50	312	2.94
1660.55	263	2.48
1661.55	241	2.27
1662.65	287	2.70
1663.75	139	1.31
1664.85	235	2.21
1665.95	435	4.10
1666.90	219	2.06
1668.10	378	3.56
1669.05	135	1.27
1670.20	439	4.13
1671.30	170	1.60
1672.15	269	2.53
1673.30	288	2.71
1674.40	362	3.41
1675.50	384	3.62
1676.50	88	0.83
1677.55	294	2.77
1678.65	210	1.98
1679.75	221	2.08
1680.80	155	1.46
1681.85	285	2.68
1683.05	113	1.06
1683.90	15	0.14
1684.80	296	2.79
1686.15	100	0.94
1687.15	90	0.85
1688.05	76	0.72
1688.40	129	1.21
1689.35	278	2.62
1690.20	223	2.10
1690.55	135	1.27
1691.45	328	3.09
1692.60	321	3.02
1693.55	379	3.57
1694.45	95	0.89
1695.60	92	0.87
1696.70	329	3.10
1698.10	158	1.49
1698.95	236	2.22
1699.80	464	4.37
1701.00	85	0.80
1701.90	115	1.08
1703.15	447	4.21
1704.10	315	2.97
1705.15	287	2.70
1705.55	155	1.46
1706.40	178	1.68
1707.35	296	2.79
1708.35	66	0.62
1708.70	64	0.60
1709.45	417	3.93
1710.50	157	1.48
1710.90	45	0.42
1711.60	170	1.60
1712.60	230	2.17
1713.00	139	1.31
1713.85	230	2.17
1714.85	199	1.87
1715.80	69	0.65
1716.10	98	0.92
1717.10	303	2.85
1718.05	76	0.72
1719.25	209	1.97
1720.45	195	1.84
1721.20	116	1.09
1722.25	96	0.90
1722.65	201	1.89
1723.45	242	2.28
1724.50	282	2.66
1725.50	169	1.59
1726.65	290	2.73
1727.55	110	1.04
1729.00	158	1.49
1729.80	215	2.02
1731.90	106	1.00
1732.30	41	0.39
1733.05	76	0.72
1734.20	289	2.72
1735.30	429	4.04
1736.20	94	0.89
1737.35	114	1.07
1738.55	236	2.22
1739.45	318	2.99
1740.75	35	0.33
1741.65	613	5.77
1742.60	316	2.98
1743.80	268	2.52
1744.80	245	2.31
1745.70	21	0.20
1746.95	200	1.88
1748.35	122	1.15
1749.25	255	2.40
1750.10	169	1.59
1750.45	101	0.95
1751.25	205	1.93
1752.25	94	0.89
1753.45	288	2.71
1754.40	286	2.69
1755.45	191	1.80
1756.70	184	1.73
1757.55	221	2.08
1758.65	176	1.66
1758.95	136	1.28
1759.75	89	0.84
1762.05	150	1.41
1763.00	201	1.89
1764.20	148	1.39
1765.20	20	0.19
1766.35	312	2.94
1767.30	193	1.82
1768.60	34	0.32
1769.55	92	0.87
1770.45	224	2.11
1771.65	364	3.43
1772.65	160	1.51
1774.00	87	0.82
1774.75	236	2.22
1775.05	194	1.83
1776.10	89	0.84
1777.10	207	1.95
1778.10	280	2.64
1779.20	133	1.25
1780.15	296	2.79
1781.45	188	1.77
1782.20	104	0.98
1783.45	370	3.48
1784.35	103	0.97
1785.70	33	0.31
1786.65	426	4.01
1787.70	29	0.27
1788.80	517	4.87
1789.70	397	3.74
1792.10	170	1.60
1792.80	202	1.90
1794.10	176	1.66
1795.15	119	1.12
1795.45	91	0.86
1796.30	65	0.61
1797.15	254	2.39
1798.55	194	1.83
1799.50	114	1.07
1800.35	198	1.86
1800.75	58	0.55
1801.55	337	3.17
1802.60	238	2.24
1803.65	235	2.21
1804.70	58	0.55
1805.70	39	0.37
1807.10	159	1.50
1807.90	193	1.82
1808.30	123	1.16
1809.15	227	2.14
1810.00	64	0.60
1811.05	102	0.96
1811.40	160	1.51
1812.25	218	2.05
1813.20	4	0.04
1814.35	202	1.90
1815.40	317	2.99
1816.45	170	1.60
1816.80	184	1.73
1817.50	258	2.43
1818.55	87	0.82
1819.65	153	1.44
1820.00	149	1.40
1820.60	145	1.37
1821.85	510	4.80
1822.85	461	4.34
1823.50	10	0.09
1824.25	56	0.53
1825.05	297	2.80
1826.05	271	2.55
1827.20	319	3.00
1828.15	123	1.16
1828.55	74	0.70
1829.20	172	1.62
1830.20	90	0.85
1831.50	406	3.82
1832.45	192	1.81
1833.60	289	2.72
1834.55	417	3.93
1835.60	160	1.51
1836.75	114	1.07
1837.85	322	3.03
1838.75	81	0.76
1839.80	51	0.48
1841.00	198	1.86
1842.20	240	2.26
1843.10	139	1.31
1844.20	271	2.55
1845.25	277	2.61
1846.45	410	3.86
1847.40	262	2.47
1848.60	156	1.47
1849.60	296	2.79
1850.60	97	0.91
1851.75	250	2.35
1852.70	183	1.72
1853.90	73	0.69
1854.95	255	2.40
1856.00	153	1.44
1857.10	227	2.14
1858.15	340	3.20
1859.15	177	1.67
1860.20	322	3.03
1861.40	680	6.40
1862.30	248	2.34
1863.55	272	2.56
1864.50	240	2.26
1865.50	250	2.35
1866.65	549	5.17
1867.60	198	1.86
1868.65	156	1.47
1869.90	196	1.85
1870.90	229	2.16
1872.05	109	1.03
1873.10	226	2.13
1874.05	253	2.38
1875.20	462	4.35
1876.35	545	5.13
1877.35	188	1.77
1878.35	168	1.58
1879.50	358	3.37
1880.50	133	1.25
1881.60	192	1.81
1882.65	256	2.41
1883.70	270	2.54
1884.85	244	2.30
1885.85	194	1.83
1887.00	105	0.99
1887.95	139	1.31
1889.20	507	4.77
1890.20	207	1.95
1891.20	202	1.90
1892.25	188	1.77
1893.35	423	3.98
1894.40	380	3.58
1895.30	106	1.00
1896.60	138	1.30
1897.00	52	0.49
1897.60	206	1.94
1898.75	469	4.42
1899.90	220	2.07
1900.80	230	2.17
1901.95	225	2.12
1903.05	338	3.18
1904.10	488	4.60
1905.15	248	2.34
1906.20	484	4.56
1907.30	259	2.44
1908.30	332	3.13
1909.40	307	2.89
1910.50	240	2.26
1911.50	289	2.72
1912.55	188	1.77
1912.80	121	1.14
1913.70	371	3.49
1914.60	48	0.45
1915.80	204	1.92
1916.90	260	2.45
1918.00	286	2.69
1919.00	219	2.06
1920.20	274	2.58
1921.25	342	3.22
1922.35	300	2.83
1923.30	197	1.86
1924.45	274	2.58
1925.45	165	1.55
1926.50	209	1.97
1927.60	288	2.71
1928.55	173	1.63
1929.75	446	4.20
1930.75	215	2.02
1931.80	175	1.65
1932.95	295	2.78
1934.00	242	2.28
1935.10	227	2.14
1936.10	313	2.95
1937.25	208	1.96
1938.30	138	1.30
1939.25	233	2.19
1940.45	315	2.97
1941.35	326	3.07
1942.60	402	3.79
1943.55	404	3.80
1944.65	376	3.54
1945.70	364	3.43
1946.75	162	1.53
1947.95	410	3.86
1949.00	393	3.70
1950.05	247	2.33
1951.15	336	3.16
1952.25	260	2.45
1953.25	301	2.83
1954.20	140	1.32
1955.35	240	2.26
1956.55	299	2.82
1957.55	283	2.67
1958.55	263	2.48
1959.65	235	2.21
1960.80	272	2.56
1961.90	95	0.89
1962.95	233	2.19
1964.00	426	4.01
1965.15	241	2.27
1966.10	84	0.79
1967.20	201	1.89
1968.25	212	2.00
1969.30	163	1.53
1970.45	301	2.83
1971.45	236	2.22
1972.60	397	3.74
1973.55	195	1.84
1974.80	262	2.47
1975.80	325	3.06
1976.95	101	0.95
1977.85	222	2.09
1978.90	313	2.95
1980.10	230	2.17
1981.25	342	3.22
1982.30	208	1.96
1983.30	239	2.25
1984.35	268	2.52
1985.45	404	3.80
1986.45	166	1.56
1987.55	103	0.97
1988.55	437	4.12
1989.65	136	1.28
1990.70	448	4.22
1991.70	7	0.07
1992.90	522	4.92
1993.90	168	1.58
1995.10	212	2.00
1996.10	203	1.91
1997.05	351	3.31
1998.30	305	2.87
1999.45	83	0.78
Event	2
