[MS Spectrum]
# of Peaks	1891
Raw Spectrum	[7.253],(scan:[2177])
Background	No Background Spectrum
Base Peak	m/z 156.85 (Inten : 55,842)
1414.00	287	0.51
1415.20	495	0.89
1416.10	140	0.25
1417.10	21	0.04
1418.30	493	0.88
1419.30	344	0.62
1420.30	76	0.14
1421.50	204	0.37
1422.65	99	0.18
1423.60	258	0.46
1424.60	83	0.15
1425.80	196	0.35
1426.80	181	0.32
1427.85	276	0.49
1428.90	156	0.28
1429.80	2	0.00
1431.15	319	0.57
1432.25	92	0.16
1433.40	344	0.62
1434.25	83	0.15
1435.50	178	0.32
1436.50	406	0.73
1437.70	182	0.33
1438.45	1558	2.79
1439.65	54	0.10
1440.80	276	0.49
1441.90	315	0.56
1443.05	269	0.48
1443.90	448	0.80
1445.15	184	0.33
1446.20	297	0.53
1446.80	458	0.82
1447.40	121	0.22
1448.30	417	0.75
1449.45	289	0.52
1450.65	211	0.38
1451.45	418	0.75
1452.70	323	0.58
1453.85	122	0.22
1454.70	150	0.27
1455.80	97	0.17
1457.00	298	0.53
1458.20	224	0.40
1459.20	18	0.03
1460.35	288	0.52
1461.25	343	0.61
1462.50	261	0.47
1463.45	440	0.79
1464.55	273	0.49
1465.60	226	0.40
1466.65	162	0.29
1467.75	134	0.24
1468.80	44	0.08
1469.85	422	0.76
1470.90	280	0.50
1472.00	1392	2.49
1473.25	206	0.37
1473.90	474	0.85
1475.30	430	0.77
1476.35	458	0.82
1477.55	283	0.51
1478.55	347	0.62
1479.60	190	0.34
1480.70	170	0.30
1481.40	784	1.40
1481.95	143	0.26
1482.75	3911	7.00
1483.95	345	0.62
1485.05	260	0.47
1486.05	487	0.87
1487.25	296	0.53
1488.25	246	0.44
1489.40	227	0.41
1490.40	277	0.50
1491.55	304	0.54
1492.60	319	0.57
1493.65	373	0.67
1494.85	193	0.35
1495.75	325	0.58
1496.95	302	0.54
1497.90	166	0.30
1498.70	38	0.07
1499.50	1735	3.11
1500.00	369	0.66
1501.20	253	0.45
1502.30	436	0.78
1503.30	241	0.43
1504.45	267	0.48
1505.50	185	0.33
1506.65	216	0.39
1507.75	51	0.09
1508.70	158	0.28
1509.70	100	0.18
1510.85	198	0.35
1512.00	387	0.69
1513.00	265	0.47
1514.05	457	0.82
1515.15	336	0.60
1516.35	203	0.36
1517.40	206	0.37
1518.45	148	0.27
1519.55	256	0.46
1520.50	506	0.91
1521.70	181	0.32
1522.70	102	0.18
1523.75	433	0.78
1524.85	350	0.63
1525.95	387	0.69
1527.05	357	0.64
1528.10	224	0.40
1529.15	293	0.52
1530.20	314	0.56
1531.45	685	1.23
1532.45	421	0.75
1533.45	380	0.68
1534.50	350	0.63
1535.60	376	0.67
1536.00	351	0.63
1536.65	212	0.38
1537.80	386	0.69
1538.80	255	0.46
1539.95	249	0.45
1541.00	254	0.45
1542.05	374	0.67
1543.15	337	0.60
1544.20	280	0.50
1545.30	457	0.82
1546.45	232	0.42
1547.45	278	0.50
1548.45	280	0.50
1549.60	582	1.04
1550.65	533	0.95
1551.70	231	0.41
1552.80	2264	4.05
1554.00	295	0.53
1554.95	146	0.26
1555.95	232	0.42
1557.00	454	0.81
1558.10	138	0.25
1559.30	600	1.07
1560.35	425	0.76
1561.45	371	0.66
1562.50	358	0.64
1563.55	451	0.81
1564.70	425	0.76
1565.65	258	0.46
1566.90	279	0.50
1567.85	579	1.04
1569.00	328	0.59
1569.95	174	0.31
1571.15	307	0.55
1572.15	482	0.86
1573.30	427	0.76
1574.35	448	0.80
1575.35	477	0.85
1576.45	230	0.41
1577.55	550	0.98
1578.60	442	0.79
1579.70	340	0.61
1580.75	276	0.49
1581.90	275	0.49
1582.90	318	0.57
1584.00	460	0.82
1585.10	233	0.42
1586.20	305	0.55
1587.20	379	0.68
1588.35	335	0.60
1589.35	253	0.45
1590.60	685	1.23
1591.60	515	0.92
1592.60	505	0.90
1593.80	508	0.91
1594.80	335	0.60
1595.90	448	0.80
1596.80	326	0.58
1598.00	462	0.83
1599.10	233	0.42
1600.20	231	0.41
1601.25	489	0.88
1602.25	248	0.44
1603.45	382	0.68
1604.45	306	0.55
1605.60	386	0.69
1606.60	368	0.66
1607.65	480	0.86
1608.70	108	0.19
1609.85	230	0.41
1610.90	2798	5.01
1611.95	268	0.48
1613.05	298	0.53
1614.20	386	0.69
1615.25	253	0.45
1616.30	449	0.80
1617.40	405	0.73
1618.45	273	0.49
1619.50	205	0.37
1620.55	237	0.42
1621.70	364	0.65
1622.70	295	0.53
1623.75	259	0.46
1624.20	661	1.18
1624.85	544	0.97
1626.00	386	0.69
1627.10	172	0.31
1628.10	227	0.41
1629.20	304	0.54
1630.40	142	0.25
1631.40	450	0.81
1632.40	288	0.52
1633.55	345	0.62
1634.60	449	0.80
1635.60	426	0.76
1636.65	375	0.67
1637.80	399	0.71
1638.85	200	0.36
1640.00	260	0.47
1641.05	503	0.90
1642.10	174	0.31
1643.20	284	0.51
1644.25	212	0.38
1645.35	248	0.44
1646.45	432	0.77
1647.50	245	0.44
1648.60	262	0.47
1649.65	443	0.79
1650.65	351	0.63
1651.75	258	0.46
1652.20	542	0.97
1652.85	229	0.41
1653.95	279	0.50
1655.10	436	0.78
1656.15	270	0.48
1657.25	458	0.82
1658.30	308	0.55
1659.30	323	0.58
1660.40	167	0.30
1661.50	334	0.60
1662.50	237	0.42
1663.65	186	0.33
1664.65	291	0.52
1665.85	361	0.65
1666.95	345	0.62
1667.95	362	0.65
1669.00	218	0.39
1670.10	371	0.66
1671.20	341	0.61
1672.35	331	0.59
1673.35	428	0.77
1674.40	280	0.50
1675.45	369	0.66
1676.60	235	0.42
1677.65	247	0.44
1678.70	177	0.32
1679.70	205	0.37
1680.80	126	0.23
1682.05	478	0.86
1683.10	257	0.46
1684.10	303	0.54
1685.20	382	0.68
1686.30	431	0.77
1687.45	367	0.66
1688.40	322	0.58
1689.50	308	0.55
1690.60	478	0.86
1691.70	489	0.88
1692.70	240	0.43
1693.80	275	0.49
1694.90	494	0.88
1696.00	194	0.35
1697.30	1057	1.89
1698.10	349	0.62
1699.20	389	0.70
1700.30	513	0.92
1701.35	248	0.44
1702.45	440	0.79
1703.50	418	0.75
1704.55	389	0.70
1705.60	199	0.36
1706.65	143	0.26
1707.80	248	0.44
1708.90	436	0.78
1710.05	479	0.86
1711.05	134	0.24
1712.15	288	0.52
1713.20	423	0.76
1714.25	140	0.25
1715.30	425	0.76
1716.45	281	0.50
1717.55	191	0.34
1718.50	203	0.36
1719.70	417	0.75
1720.75	1463	2.62
1721.90	383	0.69
1722.80	201	0.36
1724.00	408	0.73
1725.05	501	0.90
1726.05	120	0.21
1726.65	534	0.96
1727.20	431	0.77
1728.20	226	0.40
1729.45	351	0.63
1730.40	291	0.52
1731.55	386	0.69
1732.60	301	0.54
1733.65	559	1.00
1734.70	203	0.36
1735.75	250	0.45
1736.90	340	0.61
1737.90	253	0.45
1739.10	337	0.60
1740.05	214	0.38
1741.15	159	0.28
1742.25	374	0.67
1743.35	288	0.52
1744.45	396	0.71
1745.55	178	0.32
1746.65	417	0.75
1747.65	544	0.97
1748.90	925	1.66
1749.75	203	0.36
1750.75	142	0.25
1751.95	536	0.96
1753.00	227	0.41
1754.10	181	0.32
1755.00	123	0.22
1756.30	252	0.45
1757.30	610	1.09
1758.35	211	0.38
1759.50	310	0.56
1760.60	404	0.72
1761.55	251	0.45
1762.65	316	0.57
1763.70	289	0.52
1764.85	222	0.40
1765.90	376	0.67
1767.00	480	0.86
1768.10	239	0.43
1769.15	459	0.82
1770.25	411	0.74
1771.25	134	0.24
1772.35	372	0.67
1773.40	316	0.57
1773.75	245	0.44
1774.60	302	0.54
1775.55	241	0.43
1776.70	285	0.51
1777.75	246	0.44
1778.50	2310	4.14
1779.95	324	0.58
1781.05	408	0.73
1782.10	386	0.69
1783.20	248	0.44
1784.20	292	0.52
1785.25	313	0.56
1786.25	813	1.46
1787.50	432	0.77
1788.60	148	0.27
1789.55	371	0.66
1790.60	232	0.42
1791.70	198	0.35
1792.80	358	0.64
1793.90	167	0.30
1794.85	121	0.22
1796.05	416	0.74
1797.10	500	0.90
1798.20	294	0.53
1799.20	929	1.66
1800.25	171	0.31
1801.35	338	0.61
1802.50	173	0.31
1803.50	262	0.47
1804.50	286	0.51
1805.55	329	0.59
1806.70	280	0.50
1807.80	354	0.63
1808.95	516	0.92
1809.95	235	0.42
1811.05	329	0.59
1812.10	377	0.68
1813.20	240	0.43
1814.30	352	0.63
1815.10	826	1.48
1816.45	999	1.79
1817.50	460	0.82
1818.60	427	0.76
1819.60	359	0.64
1820.75	438	0.78
1821.70	131	0.23
1822.90	400	0.72
1824.00	350	0.63
1824.95	223	0.40
1826.20	526	0.94
1827.20	214	0.38
1828.30	211	0.38
1829.35	288	0.52
1830.45	365	0.65
1831.50	327	0.59
1832.55	346	0.62
1833.60	278	0.50
1834.75	450	0.81
1835.80	574	1.03
1836.75	584	1.05
1838.00	251	0.45
1839.05	358	0.64
1840.15	226	0.40
1841.25	419	0.75
1842.25	246	0.44
1843.40	283	0.51
1844.45	397	0.71
1845.55	544	0.97
1846.55	314	0.56
1847.60	246	0.44
1848.70	475	0.85
1849.80	430	0.77
1850.95	484	0.87
1851.90	139	0.25
1853.10	273	0.49
1854.30	1950	3.49
1855.25	390	0.70
1856.20	246	0.44
1856.60	39	0.07
1857.30	221	0.40
1858.40	329	0.59
1859.45	364	0.65
1860.55	370	0.66
1861.65	123	0.22
1862.65	362	0.65
1863.75	314	0.56
1864.75	70	0.13
1865.10	110	0.20
1865.95	277	0.50
1867.05	259	0.46
1868.05	235	0.42
1869.15	285	0.51
1870.25	235	0.42
1871.30	411	0.74
1872.40	228	0.41
1873.45	328	0.59
1874.55	373	0.67
1875.60	208	0.37
1876.65	158	0.28
1877.55	992	1.78
1878.75	270	0.48
1880.00	382	0.68
1881.00	131	0.23
1882.00	71	0.13
1883.30	1720	3.08
1884.25	968	1.73
1885.40	275	0.49
1886.45	296	0.53
1887.45	372	0.67
1888.55	325	0.58
1889.60	192	0.34
1890.70	414	0.74
1891.70	276	0.49
1892.80	370	0.66
1893.85	277	0.50
1895.00	278	0.50
1896.00	400	0.72
1897.20	386	0.69
1898.20	550	0.98
1899.35	280	0.50
1900.45	273	0.49
1901.40	416	0.74
1902.55	254	0.45
1903.55	210	0.38
1904.55	164	0.29
1905.70	79	0.14
1906.80	153	0.27
1907.95	340	0.61
1908.90	18	0.03
1910.20	302	0.54
1911.15	317	0.57
1912.25	110	0.20
1913.35	316	0.57
1914.40	294	0.53
1915.50	228	0.41
1916.55	468	0.84
1917.65	285	0.51
1918.65	304	0.54
1919.80	314	0.56
1920.80	164	0.29
1921.95	137	0.25
1923.05	308	0.55
1924.05	115	0.21
1925.20	282	0.50
1926.20	346	0.62
1927.35	248	0.44
1928.45	439	0.79
1929.40	9	0.02
1930.50	208	0.37
1931.55	230	0.41
1932.65	234	0.42
1933.75	174	0.31
1934.95	212	0.38
1935.85	605	1.08
1937.00	296	0.53
1938.15	232	0.42
1939.25	63	0.11
1940.20	234	0.42
1941.25	299	0.54
1942.50	278	0.50
1943.30	492	0.88
1944.50	41	0.07
1945.60	123	0.22
1946.60	161	0.29
1947.75	92	0.16
1948.95	43	0.08
1949.95	145	0.26
1950.90	236	0.42
1951.90	76	0.14
1953.10	210	0.38
1954.20	118	0.21
1955.35	148	0.27
1956.15	50	0.09
1957.55	1217	2.18
1958.45	156	0.28
1959.60	132	0.24
1960.60	129	0.23
1961.65	237	0.42
1962.70	51	0.09
1963.95	135	0.24
1965.00	222	0.40
1965.65	997	1.79
1967.10	143	0.26
1968.15	292	0.52
1969.00	375	0.67
1970.40	184	0.33
1971.45	183	0.33
1972.50	204	0.37
1973.50	306	0.55
1974.45	72	0.13
1975.65	445	0.80
1976.85	294	0.53
1977.85	202	0.36
1978.85	349	0.62
1979.90	119	0.21
1981.10	135	0.24
1982.25	203	0.36
1983.10	137	0.25
1984.10	12	0.02
1985.35	845	1.51
1986.30	130	0.23
1987.50	111	0.20
1987.90	175	0.31
1988.80	15	0.03
1989.65	129	0.23
1990.75	346	0.62
1991.85	222	0.40
1992.80	58	0.10
1993.95	216	0.39
1995.10	219	0.39
1995.85	84	0.15
1997.25	108	0.19
1998.20	156	0.28
1999.20	9	0.02
Event	1
